CONSECUTIVO,COMPRA_CARTERA,EDAD,ACIERTA,QUANTO,ACT_LAB,ANT_DAV,SALDO_DAV_ANT,SALDO_DAV_ACT,CUPO_DAV,ANT_SF,SALDO_SF_ANT,SALDO_SF_ACT,CUPO_SF,NUM_PROD_P1,NUM_PROD_P2,NUM_PROD_P3,NUM_PROD_P4,ENTIDAD_COMPRA
3320,0,32.0,729.0,2906.0,I,0.92,4180.0,4007.0,4299.0,3.33,5355.0,5746.0,4299.0,0.0,1.0,0.0,2.0,
3321,1,40.0,894.0,31899.0,E,1.08,2339.36,501.12,6199.0,10.83,308309.0,311583.0,6199.0,0.0,4.0,2.0,2.0,P2
3322,1,50.0,903.0,14020.0,I,1.5,4977.86,1135.27,31499.0,12.17,9061.0,11508.0,31499.0,0.0,3.0,0.0,0.0,P2
3323,1,40.0,747.0,9092.0,E,1.33,1289.15,33.46,9999.0,10.0,43597.0,57580.0,9999.0,0.0,2.0,2.0,2.0,P2
3324,0,32.0,827.0,6094.0,E,4.67,3444.0,2599.0,12500.0,5.5,7781.0,4986.0,12500.0,0.0,2.0,2.0,0.0,
3325,1,24.0,653.0,3337.0,E,3.92,9256.69,2002.4,27199.0,0.33,5.0,5352.0,27199.0,0.0,1.0,0.0,0.0,P2
3326,1,50.0,784.0,7925.0,,17.83,21355.48,5768.03,28310.0,13.92,77249.0,93671.0,28310.0,0.0,7.0,1.0,9.0,P4
3327,1,50.0,820.0,4314.0,E,8.67,2351.5,91.74,4399.0,4.08,43083.0,44574.0,4399.0,4.0,0.0,1.0,1.0,P1
3328,0,24.0,815.0,3395.0,E,1.67,4244.0,3647.0,7699.0,4.58,0.0,0.0,7699.0,0.0,2.0,1.0,0.0,
3329,0,50.0,843.0,1449.0,E,1.08,12480.0,12642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3330,0,40.0,740.0,9258.0,,3.5,20283.0,21249.0,0.0,8.33,48486.0,49281.0,0.0,0.0,2.0,1.0,1.0,
3331,0,60.0,586.0,2153.0,E,2.75,1856.0,1856.0,2799.0,2.83,0.0,0.0,2799.0,0.0,0.0,1.0,0.0,
3332,1,32.0,821.0,12802.0,E,3.33,22912.93,6430.34,78399.0,7.92,17964.0,39922.0,78399.0,1.0,3.0,1.0,0.0,P2
3333,0,60.0,462.0,7328.0,I,3.58,12365.0,12365.0,31709.0,12.25,22069.0,21462.0,31709.0,0.0,1.0,1.0,2.0,
3334,0,32.0,313.0,2691.0,E,1.5,836.0,836.0,999.0,1.17,3807.0,3400.0,999.0,0.0,1.0,3.0,0.0,
3335,0,60.0,766.0,1399.0,E,10.0,32.0,32.0,789.0,10.92,76.0,211.0,789.0,0.0,0.0,0.0,1.0,
3336,0,60.0,885.0,5755.0,E,1.92,28406.0,28098.0,8999.0,7.17,1021.0,1151.0,8999.0,2.0,0.0,0.0,1.0,
3337,1,40.0,836.0,3966.0,I,0.42,2277.4,998.85,5599.0,5.58,3824.0,4864.0,5599.0,0.0,2.0,0.0,0.0,P2
3338,1,60.0,853.0,33339.0,I,10.0,20226.89,8477.34,67799.0,11.92,1263267.0,1272156.0,67799.0,12.0,0.0,2.0,4.0,P1
3339,0,50.0,870.0,3312.0,E,1.17,15127.0,15725.0,0.0,5.67,1462.0,4735.0,0.0,0.0,1.0,0.0,0.0,
3340,0,60.0,797.0,3030.0,I,0.75,3873.0,3928.0,0.0,3.25,9104.0,9720.0,0.0,0.0,2.0,1.0,0.0,
3341,0,40.0,385.0,1134.0,E,6.17,2463.0,2482.0,2499.0,0.0,0.0,0.0,2499.0,0.0,0.0,0.0,0.0,
3342,1,50.0,729.0,19046.0,E,12.0,1419.82,31.21,7999.0,9.08,51963.0,53017.0,7999.0,0.0,8.0,0.0,0.0,P2
3343,1,32.0,727.0,2807.0,I,3.92,4801.82,777.48,9999.0,2.0,9996.0,14914.0,9999.0,1.0,1.0,1.0,0.0,P1
3344,1,32.0,847.0,14127.0,I,8.17,12490.08,69.23,59999.0,3.67,63942.0,74697.0,59999.0,0.0,3.0,0.0,1.0,P2
3345,1,50.0,858.0,12678.0,,8.42,2295.79,1093.27,20969.0,4.58,403.0,2269.0,20969.0,0.0,1.0,0.0,0.0,P2
3346,0,32.0,674.0,2186.0,E,2.33,26799.0,26799.0,0.0,5.33,557.0,425.0,0.0,0.0,0.0,0.0,1.0,
3347,0,40.0,447.0,3651.0,I,5.33,3676.0,1292.0,12600.0,11.25,149.0,1099.0,12600.0,0.0,1.0,2.0,0.0,
3348,1,24.0,750.0,7022.0,E,0.58,3502.13,1536.29,11399.0,3.92,45486.0,48217.0,11399.0,0.0,4.0,0.0,1.0,P2
3349,1,60.0,857.0,14864.0,P,12.83,2919.64,630.54,24679.0,13.5,54110.0,67512.0,24679.0,0.0,4.0,3.0,0.0,P2
3350,0,70.0,644.0,6210.0,E,12.92,8553.0,9116.0,32800.0,1.17,33291.0,34397.0,32800.0,0.0,0.0,0.0,2.0,
3351,1,32.0,709.0,2699.0,E,0.25,2217.53,336.62,1999.0,0.58,22814.0,24022.0,1999.0,0.0,1.0,0.0,0.0,P2
3352,0,32.0,660.0,1995.0,E,4.42,1263.0,994.0,3099.0,0.0,0.0,0.0,3099.0,0.0,0.0,0.0,0.0,
3353,0,32.0,741.0,2177.0,E,1.83,11578.0,11935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3354,0,40.0,755.0,8587.0,I,0.42,11999.0,3105.0,29999.0,0.0,0.0,0.0,29999.0,0.0,0.0,0.0,0.0,
3355,0,40.0,844.0,10086.0,E,1.67,2699.0,3802.0,7799.0,3.67,13683.0,14336.0,7799.0,0.0,2.0,0.0,0.0,
3356,0,50.0,741.0,4745.0,E,4.42,18207.0,18561.0,13500.0,5.75,3153.0,3202.0,13500.0,0.0,1.0,1.0,0.0,
3357,1,50.0,870.0,7096.0,E,13.67,7135.08,2675.23,17099.0,15.83,14013.0,16945.0,17099.0,1.0,3.0,1.0,0.0,P2
3358,0,40.0,762.0,4380.0,,0.25,9648.0,9739.0,0.0,10.67,6399.0,6254.0,0.0,1.0,0.0,2.0,1.0,
3359,0,50.0,919.0,20570.0,E,4.83,5401.0,5987.0,148900.0,9.0,40985.0,40550.0,148900.0,0.0,1.0,1.0,0.0,
3360,1,50.0,896.0,8463.0,E,3.92,21277.09,0.0,12499.0,9.67,7851.0,42835.0,12499.0,0.0,2.0,1.0,0.0,P2
3361,0,40.0,722.0,5589.0,E,0.5,16895.0,15427.0,41000.0,0.0,0.0,0.0,41000.0,0.0,0.0,0.0,0.0,
3362,1,70.0,869.0,2931.0,E,0.75,6961.85,3062.4,11999.0,6.83,36220.0,50484.0,11999.0,0.0,0.0,2.0,2.0,P3
3363,0,60.0,668.0,3279.0,E,25.25,12708.0,15641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3364,0,40.0,699.0,1556.0,E,2.58,9912.0,10104.0,0.0,1.92,6918.0,6918.0,0.0,0.0,0.0,2.0,0.0,
3365,1,70.0,674.0,7850.0,I,16.17,2482.52,1043.67,34000.0,5.42,113249.0,136633.0,34000.0,0.0,0.0,0.0,4.0,P4
3366,0,50.0,734.0,7643.0,E,15.33,1815.0,2815.0,14569.0,11.92,48075.0,36069.0,14569.0,2.0,3.0,1.0,0.0,
3367,0,60.0,857.0,15220.0,I,15.0,10577.0,10681.0,31650.0,24.67,40295.0,41345.0,31650.0,0.0,4.0,0.0,0.0,
3368,1,70.0,888.0,6608.0,,9.33,3446.96,52.05,18799.0,21.75,6685.0,8738.0,18799.0,0.0,2.0,1.0,0.0,P2
3369,0,40.0,770.0,3411.0,E,2.08,8630.0,7959.0,17299.0,6.33,0.0,0.0,17299.0,0.0,0.0,1.0,0.0,
3370,0,40.0,834.0,3759.0,I,12.67,501.0,11794.0,15699.0,6.92,35.0,35.0,15699.0,0.0,0.0,1.0,0.0,
3371,1,50.0,681.0,2732.0,E,1.58,3212.49,361.35,3399.0,7.08,7266.0,12307.0,3399.0,0.0,0.0,1.0,0.0,P3
3372,0,40.0,410.0,3801.0,E,1.42,23196.0,24074.0,0.0,9.33,5833.0,5536.0,0.0,0.0,2.0,0.0,0.0,
3373,1,60.0,791.0,4587.0,,25.75,6888.4,58.9,20772.0,6.17,544.0,6470.0,20772.0,0.0,0.0,1.0,1.0,P3
3374,0,60.0,843.0,4463.0,E,2.33,51651.0,52223.0,0.0,10.67,7414.0,2764.0,0.0,0.0,0.0,2.0,3.0,
3375,1,70.0,881.0,7643.0,I,3.83,4879.82,1088.07,7999.0,35.42,279.0,3966.0,7999.0,0.0,2.0,2.0,2.0,P2
3376,1,32.0,794.0,5175.0,I,0.83,8043.73,3824.54,15999.0,7.0,10773.0,16441.0,15999.0,0.0,5.0,1.0,0.0,P2
3377,0,24.0,383.0,2053.0,E,1.75,12653.0,14548.0,1999.0,0.0,0.0,0.0,1999.0,0.0,0.0,0.0,0.0,
3378,0,50.0,715.0,13017.0,I,4.08,52266.0,54029.0,22400.0,4.83,59008.0,59929.0,22400.0,1.0,1.0,0.0,1.0,
3379,0,32.0,777.0,2310.0,E,3.5,3256.0,2330.0,4499.0,4.83,19897.0,20070.0,4499.0,0.0,2.0,0.0,1.0,
3380,0,60.0,855.0,3850.0,E,33.08,699.0,1277.0,1999.0,5.17,0.0,0.0,1999.0,0.0,0.0,0.0,0.0,
3381,0,60.0,852.0,4753.0,I,16.5,8809.0,10348.0,36300.0,0.0,0.0,0.0,36300.0,0.0,0.0,0.0,0.0,
3382,0,40.0,257.0,2062.0,,0.17,533.0,533.0,0.0,12.33,1316.0,1316.0,0.0,0.0,1.0,0.0,1.0,
3383,1,70.0,871.0,5324.0,E,25.17,2749.12,24.9,13869.0,0.42,676.0,2212.0,13869.0,0.0,1.0,0.0,0.0,P2
3384,1,40.0,752.0,6086.0,E,1.58,5615.96,108.07,8499.0,8.67,19366.0,53542.0,8499.0,3.0,3.0,1.0,1.0,P1
3385,1,40.0,808.0,3585.0,E,0.0,1276.36,16.8,0.0,7.25,0.0,1597.0,0.0,0.0,2.0,1.0,0.0,P2
3386,1,60.0,869.0,17158.0,I,9.83,10673.79,5263.28,75000.0,7.58,398650.0,538137.0,75000.0,8.0,0.0,0.0,3.0,P1
3387,0,40.0,714.0,2476.0,E,1.25,992.0,992.0,2599.0,4.08,8612.0,8686.0,2599.0,0.0,4.0,2.0,0.0,
3388,1,50.0,764.0,3536.0,I,1.17,5910.81,0.0,5999.0,0.0,0.0,5716.0,5999.0,0.0,0.0,0.0,0.0,P1
3389,0,40.0,789.0,2807.0,E,0.0,46614.0,47891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3390,1,60.0,825.0,7867.0,E,3.42,24073.33,6001.37,31500.0,28.5,32507.0,54779.0,31500.0,0.0,5.0,2.0,0.0,P2
3391,1,50.0,792.0,1888.0,E,0.17,1500.0,33.53,1999.0,4.5,0.0,844.0,1999.0,0.0,1.0,1.0,1.0,P2
3392,1,50.0,607.0,5001.0,,1.08,2686.47,1223.87,2099.0,2.33,8833.0,10472.0,2099.0,0.0,0.0,2.0,1.0,P3
3393,1,50.0,857.0,3627.0,E,17.92,5757.78,775.63,6799.0,5.17,838.0,7339.0,6799.0,0.0,0.0,1.0,0.0,P3
3394,1,40.0,835.0,11163.0,E,2.25,11790.43,105.64,35000.0,3.83,63856.0,77546.0,35000.0,1.0,5.0,0.0,0.0,P2
3395,1,32.0,786.0,6475.0,I,1.83,40171.73,18478.87,10389.0,4.75,24846.0,45119.0,10389.0,0.0,2.0,0.0,1.0,P2
3396,1,32.0,586.0,1838.0,E,0.33,1662.6,137.0,1699.0,2.83,314.0,1695.0,1699.0,0.0,0.0,0.0,1.0,P4
3397,1,24.0,736.0,1995.0,E,0.83,1623.86,553.9,4599.0,6.5,7292.0,9926.0,4599.0,0.0,4.0,0.0,1.0,P2
3398,0,40.0,316.0,5126.0,E,1.17,9997.0,9557.0,13100.0,0.0,0.0,0.0,13100.0,0.0,0.0,0.0,0.0,
3399,1,32.0,838.0,6624.0,E,2.58,3892.89,116.5,5999.0,2.17,2834.0,10671.0,5999.0,0.0,1.0,0.0,0.0,P2
3400,0,60.0,864.0,12396.0,I,2.08,74733.0,76127.0,0.0,16.42,25710.0,25208.0,0.0,0.0,3.0,0.0,1.0,
3401,0,32.0,782.0,3411.0,E,5.5,4094.0,4598.0,999.0,3.83,6673.0,6716.0,999.0,0.0,0.0,1.0,2.0,
3402,0,40.0,780.0,4654.0,E,4.67,30002.0,30313.0,66300.0,10.67,8020.0,8255.0,66300.0,0.0,2.0,0.0,0.0,
3403,1,60.0,861.0,22251.0,,3.25,6244.44,1790.31,9699.0,6.08,53907.0,58753.0,9699.0,2.0,2.0,0.0,0.0,P1
3404,1,40.0,847.0,8256.0,E,2.08,6814.12,1167.0,10399.0,2.58,990.0,21249.0,10399.0,0.0,0.0,0.0,1.0,P4
3405,0,70.0,807.0,9308.0,E,20.5,15074.0,14688.0,29600.0,12.92,26959.0,27801.0,29600.0,0.0,2.0,1.0,0.0,
3406,0,40.0,873.0,6956.0,I,1.5,13814.0,9215.0,50999.0,0.0,0.0,0.0,50999.0,0.0,0.0,0.0,0.0,
3407,0,24.0,780.0,2119.0,E,0.25,2320.0,2956.0,0.0,2.25,416.0,401.0,0.0,0.0,3.0,0.0,0.0,
3408,0,50.0,594.0,3842.0,E,0.25,3702.0,3746.0,0.0,9.92,13838.0,13746.0,0.0,0.0,2.0,2.0,0.0,
3409,0,24.0,583.0,1614.0,I,2.17,1157.0,1147.0,999.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,
3410,1,50.0,731.0,6061.0,I,4.75,5013.15,2228.56,4999.0,11.17,91673.0,93633.0,4999.0,1.0,4.0,0.0,1.0,P2
3411,1,70.0,910.0,7693.0,E,15.25,1054.03,32.9,31499.0,19.58,13085.0,14494.0,31499.0,0.0,0.0,2.0,3.0,P4
3412,1,60.0,859.0,5482.0,I,8.08,23141.39,4938.0,33020.0,24.0,22045.0,36475.0,33020.0,0.0,0.0,2.0,2.0,P3
3413,0,50.0,694.0,6517.0,E,1.5,114234.0,115647.0,7799.0,12.08,9079.0,9512.0,7799.0,0.0,1.0,1.0,0.0,
3414,1,32.0,785.0,3743.0,E,4.25,2620.08,478.46,3439.0,6.5,20525.0,23966.0,3439.0,0.0,1.0,0.0,1.0,P2
3415,0,32.0,809.0,4314.0,E,4.0,39513.0,40494.0,0.0,4.67,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
3416,1,32.0,736.0,4629.0,E,3.58,4692.17,0.0,5999.0,6.67,14588.0,21085.0,5999.0,0.0,0.0,3.0,2.0,P3
3417,0,60.0,854.0,6782.0,E,1.17,1561.0,1991.0,8699.0,10.67,2995.0,3438.0,8699.0,0.0,0.0,1.0,1.0,
3418,0,50.0,423.0,2028.0,E,1.75,18029.0,18249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3419,1,50.0,847.0,23038.0,E,12.33,4559.14,1426.55,19999.0,22.0,76350.0,87640.0,19999.0,0.0,4.0,0.0,0.0,P2
3420,1,40.0,840.0,4852.0,E,9.33,4300.24,394.13,27759.0,0.92,0.0,2488.0,27759.0,0.0,0.0,1.0,0.0,P3
3421,1,70.0,802.0,2583.0,,10.58,2918.32,1138.34,2649.0,4.17,6721.0,16448.0,2649.0,0.0,0.0,2.0,0.0,P3
3422,0,40.0,851.0,8571.0,,0.25,873.0,868.0,0.0,5.0,588.0,588.0,0.0,1.0,1.0,1.0,2.0,
3423,1,50.0,613.0,5863.0,E,1.92,3365.78,1484.3,2999.0,4.58,8101.0,9273.0,2999.0,0.0,3.0,0.0,1.0,P2
3424,1,60.0,759.0,18243.0,I,4.17,2462.64,758.65,42500.0,12.25,21.0,2749.0,42500.0,0.0,1.0,1.0,0.0,P2
3425,0,32.0,860.0,11444.0,E,2.42,18.0,1024.0,12399.0,1.92,7973.0,0.0,12399.0,0.0,0.0,0.0,1.0,
3426,1,60.0,836.0,30789.0,E,16.25,4094.88,32.0,16499.0,21.25,9054.0,12105.0,16499.0,0.0,2.0,0.0,2.0,P2
3427,1,40.0,793.0,2972.0,I,1.67,2037.38,1003.9,3099.0,9.67,4502.0,5076.0,3099.0,0.0,3.0,1.0,0.0,P2
3428,1,40.0,708.0,1747.0,E,2.75,9064.51,3312.48,206.0,3.92,1620.0,5632.0,206.0,0.0,1.0,0.0,0.0,P2
3429,0,70.0,855.0,12471.0,E,8.92,17407.0,17904.0,24499.0,15.67,62032.0,67263.0,24499.0,4.0,0.0,0.0,5.0,
3430,0,50.0,876.0,2451.0,,6.92,187.0,187.0,1599.0,17.75,13.0,0.0,1599.0,0.0,0.0,2.0,0.0,
3431,0,32.0,668.0,6111.0,E,0.58,89103.0,89673.0,4999.0,2.33,3608.0,3608.0,4999.0,0.0,1.0,0.0,1.0,
3432,0,40.0,613.0,1614.0,E,1.25,8227.0,8279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3433,0,50.0,805.0,12943.0,E,2.33,16852.0,15296.0,21099.0,4.08,57396.0,43629.0,21099.0,0.0,4.0,0.0,0.0,
3434,0,32.0,825.0,4885.0,E,2.0,159.0,846.0,8999.0,0.75,42240.0,42504.0,8999.0,0.0,0.0,0.0,1.0,
3435,0,50.0,827.0,3834.0,,6.17,1599.0,1648.0,2079.0,6.83,6605.0,6605.0,2079.0,0.0,2.0,0.0,0.0,
3436,0,40.0,279.0,3279.0,E,3.67,6973.0,7195.0,99.0,4.17,25770.0,27754.0,99.0,0.0,2.0,0.0,2.0,
3437,0,32.0,780.0,5904.0,I,1.58,15132.0,15717.0,14099.0,4.33,11718.0,12892.0,14099.0,0.0,2.0,1.0,0.0,
3438,0,32.0,757.0,2111.0,I,2.25,14384.0,14721.0,4899.0,0.0,0.0,0.0,4899.0,0.0,0.0,0.0,0.0,
3439,0,70.0,738.0,3105.0,E,39.0,4002.0,3568.0,0.0,0.83,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
3440,1,40.0,851.0,4753.0,E,5.75,4194.47,2046.25,7999.0,10.25,23885.0,24972.0,7999.0,0.0,0.0,0.0,2.0,P4
3441,0,40.0,514.0,2956.0,E,1.83,500.0,837.0,1999.0,2.42,42772.0,43909.0,1999.0,0.0,1.0,0.0,1.0,
3442,0,24.0,708.0,1300.0,E,0.08,6935.0,7046.0,99.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,
3443,0,40.0,774.0,2525.0,I,1.42,12458.0,12540.0,10000.0,2.83,4660.0,4992.0,10000.0,0.0,0.0,0.0,1.0,
3444,1,24.0,679.0,16852.0,I,1.83,7670.0,1117.04,9999.0,3.67,104196.0,107659.0,9999.0,0.0,4.0,0.0,0.0,P2
3445,1,50.0,864.0,5863.0,E,1.83,9270.01,3301.63,14999.0,13.75,0.0,7405.0,14999.0,0.0,1.0,1.0,1.0,P2
3446,0,60.0,699.0,4935.0,E,2.58,44333.0,45275.0,0.0,6.17,13939.0,14471.0,0.0,0.0,2.0,1.0,0.0,
3447,1,60.0,881.0,10384.0,E,10.83,190904.07,20538.86,17200.0,39.42,33606.0,401871.0,17200.0,0.0,3.0,1.0,2.0,P2
3448,0,60.0,848.0,3030.0,E,23.0,193.0,193.0,369.0,17.0,14031.0,14486.0,369.0,0.0,5.0,1.0,1.0,
3449,0,40.0,447.0,2484.0,E,12.25,2332.0,2178.0,3919.0,10.67,11897.0,12164.0,3919.0,0.0,3.0,0.0,0.0,
3450,1,50.0,800.0,7221.0,E,0.75,4728.06,1416.27,4835.0,8.5,963.0,5720.0,4835.0,0.0,2.0,1.0,0.0,P2
3451,1,70.0,861.0,14732.0,E,41.17,3601.88,1066.5,91120.0,39.67,68474.0,74460.0,91120.0,0.0,4.0,1.0,2.0,P2
3452,0,50.0,844.0,3759.0,E,1.42,9812.0,9959.0,3899.0,25.33,412.0,542.0,3899.0,3.0,0.0,1.0,0.0,
3453,0,32.0,311.0,1540.0,E,0.0,1.0,1.0,499.0,0.0,0.0,0.0,499.0,0.0,0.0,0.0,0.0,
3454,0,40.0,783.0,3345.0,E,4.5,18213.0,18803.0,9999.0,11.42,4215.0,4288.0,9999.0,0.0,2.0,0.0,0.0,
3455,1,40.0,792.0,2757.0,E,3.83,1398.83,243.84,4399.0,0.83,230.0,7010.0,4399.0,0.0,0.0,1.0,0.0,P3
3456,1,50.0,839.0,11726.0,,21.42,23035.43,5854.16,37300.0,5.25,4056.0,65660.0,37300.0,0.0,3.0,1.0,0.0,P2
3457,0,40.0,327.0,1606.0,E,1.67,4548.0,4548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3458,0,40.0,542.0,4008.0,E,3.25,2565.0,2565.0,0.0,2.25,15963.0,15637.0,0.0,0.0,1.0,0.0,0.0,
3459,0,32.0,584.0,2302.0,E,3.92,26747.0,27900.0,1199.0,0.0,0.0,0.0,1199.0,0.0,0.0,0.0,0.0,
3460,1,24.0,734.0,5026.0,E,1.08,8903.4,2369.63,5000.0,6.25,37782.0,58416.0,5000.0,3.0,3.0,2.0,0.0,P1
3461,1,60.0,830.0,17531.0,E,13.17,5787.32,2817.14,92460.0,16.75,3817.0,7837.0,92460.0,0.0,3.0,1.0,0.0,P2
3462,0,60.0,770.0,5399.0,E,7.5,9450.0,9259.0,9000.0,0.58,96379.0,97299.0,9000.0,0.0,0.0,0.0,1.0,
3463,0,40.0,772.0,7014.0,E,2.25,2768.0,10288.0,27900.0,5.17,7786.0,7252.0,27900.0,1.0,0.0,1.0,0.0,
3464,0,60.0,853.0,2550.0,E,13.5,264.0,296.0,2259.0,12.33,2518.0,2477.0,2259.0,3.0,0.0,0.0,1.0,
3465,0,40.0,693.0,5126.0,E,2.17,17795.0,18446.0,24200.0,10.42,1246.0,1423.0,24200.0,0.0,1.0,0.0,0.0,
3466,0,32.0,394.0,2873.0,I,2.33,2642.0,2134.0,1599.0,5.17,4986.0,5362.0,1599.0,0.0,3.0,0.0,1.0,
3467,1,50.0,202.0,9390.0,I,8.67,1607.26,0.0,84000.0,12.33,15344.0,21182.0,84000.0,1.0,1.0,1.0,2.0,P4
3468,0,32.0,781.0,2914.0,I,0.5,25799.0,27504.0,4000.0,1.42,9989.0,10153.0,4000.0,0.0,0.0,1.0,3.0,
3469,1,24.0,685.0,4844.0,E,0.33,10974.34,323.0,10999.0,3.17,50950.0,86863.0,10999.0,2.0,3.0,0.0,2.0,P2
3470,1,70.0,810.0,2111.0,E,4.08,3750.88,835.67,3839.0,11.25,11682.0,14698.0,3839.0,0.0,2.0,1.0,2.0,P2
3471,1,50.0,791.0,6368.0,E,6.5,15593.3,209.7,16099.0,5.83,29433.0,49944.0,16099.0,0.0,0.0,1.0,4.0,P4
3472,0,40.0,716.0,1333.0,E,1.33,8187.0,8287.0,99.0,1.42,0.0,0.0,99.0,0.0,0.0,0.0,0.0,
3473,1,24.0,693.0,1209.0,E,0.92,2276.84,838.47,1499.0,0.0,0.0,3162.0,1499.0,0.0,0.0,0.0,0.0,P1
3474,0,24.0,677.0,1465.0,E,0.0,66.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3475,0,40.0,853.0,4355.0,E,15.33,1272.0,1434.0,10399.0,9.83,251.0,290.0,10399.0,0.0,1.0,0.0,0.0,
3476,1,24.0,773.0,5333.0,E,1.67,2477.21,493.43,8899.0,3.42,23561.0,27480.0,8899.0,0.0,3.0,1.0,0.0,P2
3477,1,70.0,874.0,4968.0,E,14.17,1984.24,927.55,11089.0,7.83,42332.0,48184.0,11089.0,1.0,0.0,2.0,2.0,P3
3478,0,50.0,624.0,3701.0,,3.5,7123.0,7293.0,7799.0,1.0,1604.0,1542.0,7799.0,0.0,4.0,0.0,0.0,
3479,1,50.0,831.0,7113.0,I,2.17,5309.62,1708.91,5699.0,6.83,38508.0,43552.0,5699.0,0.0,0.0,1.0,2.0,P4
3480,0,40.0,848.0,3859.0,E,2.17,9557.0,9790.0,0.0,4.67,5803.0,4462.0,0.0,1.0,1.0,0.0,0.0,
3481,1,70.0,900.0,9117.0,E,5.5,3275.82,1243.05,72000.0,13.17,0.0,1177.0,72000.0,0.0,2.0,0.0,1.0,P2
3482,0,32.0,329.0,3734.0,E,0.17,17807.0,18159.0,0.0,2.92,98088.0,96794.0,0.0,0.0,4.0,0.0,0.0,
3483,0,50.0,787.0,14914.0,E,14.58,8478.0,7476.0,10500.0,9.67,61697.0,61186.0,10500.0,0.0,6.0,1.0,0.0,
3484,0,40.0,727.0,2409.0,,0.25,2683.0,2833.0,2999.0,1.08,497.0,0.0,2999.0,0.0,0.0,0.0,2.0,
3485,0,32.0,841.0,1267.0,E,0.08,16432.0,16593.0,0.0,7.67,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
3486,1,60.0,826.0,11577.0,I,1.92,17201.91,1017.75,64099.0,0.33,2310.0,14179.0,64099.0,0.0,1.0,0.0,0.0,P2
3487,1,60.0,851.0,8529.0,P,15.0,3774.7,43.32,12709.0,11.58,21092.0,23323.0,12709.0,0.0,4.0,1.0,4.0,P2
3488,0,50.0,475.0,2832.0,E,4.75,4514.0,4514.0,3999.0,8.83,1166.0,1166.0,3999.0,0.0,0.0,1.0,1.0,
3489,0,50.0,890.0,7535.0,E,20.67,271.0,657.0,63898.0,0.0,0.0,0.0,63898.0,0.0,0.0,0.0,0.0,
3490,1,40.0,664.0,2981.0,E,9.25,2514.83,0.0,2669.0,5.83,4327.0,13219.0,2669.0,0.0,1.0,3.0,5.0,P4
3491,0,40.0,827.0,5266.0,,0.75,6.0,141.0,8999.0,11.42,20189.0,19642.0,8999.0,0.0,2.0,2.0,0.0,
3492,1,32.0,756.0,1730.0,,1.33,3020.0,39.95,3299.0,4.17,2677.0,6052.0,3299.0,1.0,2.0,1.0,0.0,P2
3493,0,40.0,806.0,4124.0,E,11.25,5953.0,6388.0,8640.0,10.58,36025.0,35106.0,8640.0,0.0,1.0,1.0,1.0,
3494,0,60.0,706.0,3436.0,E,21.25,7539.0,8153.0,8469.0,9.42,39514.0,40250.0,8469.0,0.0,4.0,1.0,2.0,
3495,1,32.0,796.0,7080.0,E,0.5,65835.16,22000.0,27599.0,5.25,53754.0,116419.0,27599.0,0.0,3.0,1.0,1.0,P2
3496,0,40.0,748.0,2260.0,E,0.83,6316.0,6445.0,607.0,7.75,729.0,729.0,607.0,0.0,2.0,2.0,4.0,
3497,1,60.0,870.0,5010.0,I,2.25,1904.96,34.39,5999.0,32.33,6757.0,8467.0,5999.0,0.0,3.0,1.0,0.0,P2
3498,0,32.0,775.0,6169.0,E,0.5,12212.0,13054.0,17199.0,7.17,37527.0,39325.0,17199.0,0.0,4.0,1.0,1.0,
3499,1,50.0,844.0,23667.0,E,10.0,2448.8,865.25,107200.0,14.25,1399.0,7157.0,107200.0,0.0,3.0,0.0,3.0,P2
3500,1,60.0,893.0,8951.0,E,21.25,3362.67,1068.46,17400.0,10.33,28691.0,30016.0,17400.0,0.0,0.0,1.0,4.0,P4
3501,0,60.0,839.0,4488.0,E,2.42,16605.0,16965.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3502,0,40.0,664.0,4198.0,E,0.42,18941.0,19725.0,12999.0,6.67,10548.0,7843.0,12999.0,0.0,2.0,1.0,0.0,
3503,1,40.0,521.0,5266.0,E,0.67,5320.79,1929.04,11599.0,3.67,0.0,33356.0,11599.0,2.0,0.0,0.0,2.0,P1
3504,1,40.0,784.0,5275.0,I,4.5,1238.88,115.0,53199.0,3.67,23295.0,24459.0,53199.0,0.0,2.0,0.0,1.0,P2
